fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count,geometry
133946,4,0,0,0,0,1,1,0,19,3,0,POINT (472246.6943297402 4412857.500595581)
133947,4,0,0,0,0,1,0,1,21,3,0,POINT (472497.193228632 4412856.595318842)
133949,7,0,0,0,0,0,0,2,23,3,0,POINT (472998.1908165431 4412854.809390541)
134512,10,0,0,0,0,0,1,0,14,1,0,POINT (435174.7794650103 4413332.110977886)
134513,10,0,0,0,1,0,2,1,13,1,0,POINT (435425.273347637 4413329.990762315)
134514,10,0,0,1,1,0,2,2,14,1,0,POINT (435675.767157044 4413327.878756906)
134515,8,0,0,1,1,0,3,2,14,1,0,POINT (435926.26097888 4413325.774960922)
134520,10,2,0,3,4,1,0,0,8,2,0,POINT (437178.7295944256 4413315.379127656)
134521,9,3,0,4,4,1,0,0,9,2,0,POINT (437429.2231512144 4413313.324590794)
134524,7,4,0,5,4,2,1,0,15,5,0,POINT (438180.7038588189 4413307.210236532)
134525,7,3,0,5,4,2,1,0,17,4,0,POINT (438431.1973838157 4413305.188537641)
134526,5,2,0,7,3,1,1,0,15,3,0,POINT (438681.6908370106 4413303.175048728)
134528,5,1,0,6,0,1,1,0,12,4,0,POINT (439182.6777422934 4413299.172699068)
134529,5,0,1,4,0,1,0,0,11,4,0,POINT (439433.1710663287 4413297.183839312)
134530,7,0,1,4,2,0,0,0,9,4,0,POINT (439683.6643618006 4413295.203189135)
134545,6,0,3,6,2,5,2,2,13,2,0,POINT (443441.0615156484 4413266.478568769)
134546,7,0,4,7,2,5,2,5,13,2,0,POINT (443691.5543701664 4413264.629270076)
134547,7,0,5,7,1,6,2,6,13,2,0,POINT (443942.0472836526 4413262.788180115)
134548,7,0,5,7,0,7,2,6,13,2,0,POINT (444192.5402134628 4413260.955299192)
134549,9,0,5,8,0,6,2,4,15,1,0,POINT (444443.0330314294 4413259.130628233)
134550,12,1,4,10,0,4,2,4,12,2,0,POINT (444693.5258231941 4413257.314166601)
134551,18,1,4,12,3,2,1,4,12,1,0,POINT (444944.0186316363 4413255.505913971)
134552,19,1,3,12,4,2,1,4,13,1,0,POINT (445194.5114141127 4413253.705870644)
134553,23,1,0,8,4,1,0,1,14,1,2,POINT (445445.0041707468 4413251.914036607)
134554,25,1,0,7,4,1,1,2,15,2,2,POINT (445695.4968161224 4413250.130412458)
134555,26,2,0,6,4,1,2,3,13,2,2,POINT (445945.9894786477 4413248.354997271)
134557,20,1,1,3,4,0,5,3,10,2,2,POINT (446446.9748128668 4413244.828794037)
134558,16,1,1,5,5,1,5,3,12,2,2,POINT (446697.4674847906 4413243.078005976)
134561,13,2,2,4,11,1,4,5,11,2,0,POINT (447448.9450508631 4413237.874899141)
134562,13,5,2,1,11,1,4,5,7,2,0,POINT (447699.4375801769 4413236.156948185)
134563,12,6,0,1,11,2,3,5,10,2,0,POINT (447949.930127585 4413234.44720611)
134564,11,7,0,7,11,4,3,5,11,2,0,POINT (448200.4225649194 4413232.74567378)
134565,9,7,2,14,6,3,3,4,11,2,0,POINT (448450.9149778234 4413231.0523506)
134566,11,4,2,11,1,3,3,3,9,2,0,POINT (448701.4074091777 4413229.36723627)
134567,11,4,2,14,0,4,4,4,10,2,0,POINT (448951.8998163421 4413227.690331067)
134568,11,4,2,11,1,2,5,3,11,1,0,POINT (449202.392156662 4413226.021635264)
134569,13,3,2,11,1,2,3,3,15,2,0,POINT (449452.8844302624 4413224.361148851)
134570,11,3,2,11,5,2,4,3,15,2,0,POINT (449703.3767655513 4413222.708870963)
134571,13,1,2,10,5,1,4,1,17,2,0,POINT (449953.8690771121 4413221.064802159)
134572,15,1,0,5,5,2,5,0,17,1,0,POINT (450204.3613650693 4413219.428942429)
134574,20,1,1,6,5,2,6,1,20,4,0,POINT (450705.3458706448 4413216.181850141)
134575,23,1,2,4,4,1,6,2,20,6,0,POINT (450955.8380457356 4413214.57061784)
134576,24,1,2,4,4,1,4,1,18,5,0,POINT (451206.330154932 4413212.967594835)
134578,25,3,2,6,0,1,2,1,20,5,0,POINT (451707.3144326908 4413209.786175049)
134579,25,3,2,5,0,0,2,1,16,5,0,POINT (451957.8065587249 4413208.207778521)
134584,20,9,3,5,2,0,0,1,23,9,0,POINT (453210.2667658519 4413200.438931003)
134585,21,8,3,5,4,0,1,2,23,9,0,POINT (453460.7587149395 4413198.909788501)
134586,22,8,3,6,4,0,1,2,25,9,0,POINT (453711.2506420749 4413197.388854917)
134587,18,8,2,6,4,0,1,1,27,7,0,POINT (453961.7425473777 4413195.87613025)
134588,17,8,2,6,3,11,1,1,26,1,1,POINT (454212.2345164897 4413194.371613971)
134589,13,7,2,7,2,22,2,1,22,1,1,POINT (454462.7264212445 4413192.875306842)
134590,11,4,2,7,2,43,2,0,21,1,1,POINT (454713.2183045205 4413191.387208601)
134592,10,3,1,5,4,41,1,0,20,1,1,POINT (455214.2019215832 4413188.435639231)
134599,12,3,1,6,1,4,2,1,16,2,0,POINT (456967.6441359145 4413178.363723576)
134600,12,3,1,4,2,4,3,1,18,2,0,POINT (457218.1357681382 4413176.957713878)
134601,14,2,1,4,1,4,3,1,16,3,0,POINT (457468.6273374214 4413175.559913192)
134602,16,2,1,4,1,4,3,0,13,1,0,POINT (457719.1189294054 4413174.170321036)
134652,5,1,0,0,0,1,0,0,17,1,0,POINT (470243.6768010908 4413115.15669518)
134653,6,1,0,1,0,0,0,0,14,2,0,POINT (470494.1675693441 4413114.185738888)
134654,8,0,0,1,0,0,0,1,13,2,0,POINT (470744.6582809169 4413113.222991118)
134655,8,0,0,1,0,0,0,1,11,2,0,POINT (470995.1489359263 4413112.268451862)
134656,8,0,0,1,0,0,1,1,12,1,0,POINT (471245.6396627772 4413111.322120625)
134659,5,0,0,1,0,1,1,0,20,5,0,POINT (471997.1117196582 4413108.532377085)
134660,5,0,0,0,0,1,1,0,23,4,0,POINT (472247.6023501994 4413107.618879325)
134661,5,0,0,0,0,1,1,1,26,4,0,POINT (472498.093053173 4413106.713589569)
135229,7,0,0,1,2,0,3,2,12,1,0,POINT (435928.3575991892 4413575.896531953)
135235,12,3,0,4,4,1,0,0,10,2,0,POINT (437431.2705851849 4413563.44598296)
135237,11,3,0,4,3,2,1,0,15,2,0,POINT (437932.2413433085 4413559.361478558)
135238,11,2,0,4,3,2,1,0,16,3,0,POINT (438182.7266998046 4413557.331540856)
135244,9,0,1,3,2,0,0,0,11,4,0,POINT (439685.6380171838 4413545.324320959)
135251,5,0,0,3,2,0,0,0,14,1,0,POINT (441439.0334261733 4413531.689436903)
135252,3,0,1,2,0,0,0,1,11,1,0,POINT (441689.5183854512 4413529.774434711)
135257,5,0,1,2,2,1,1,2,10,3,0,POINT (442941.9427291268 4413520.322567545)
135258,6,0,2,2,2,0,1,3,14,3,0,POINT (443192.4275252465 4413518.456822654)
135259,7,1,3,3,2,1,2,5,17,3,0,POINT (443442.9122090656 4413516.599287902)
135260,8,1,4,7,2,4,2,6,15,1,0,POINT (443693.3968662228 4413514.74996264)
135261,8,1,4,8,0,6,2,6,15,1,0,POINT (443943.881582357 4413512.908846227)
135262,7,1,4,8,0,6,2,4,16,1,0,POINT (444194.3663148262 4413511.075938971)
135264,14,1,5,12,0,3,2,4,20,0,0,POINT (444695.3355299183 4413507.434754063)
135265,17,1,4,12,2,3,1,4,18,1,0,POINT (444945.8201410576 4413505.626475453)
135266,20,1,2,13,3,2,2,3,18,1,0,POINT (445196.3047262431 4413503.826406263)
135267,23,1,1,9,3,1,1,1,18,2,1,POINT (445446.7892855982 4413502.034546483)
135269,25,1,0,7,3,2,2,3,16,2,2,POINT (445947.7581989809 4413498.475456009)
135272,15,0,1,4,4,2,4,3,11,2,2,POINT (446699.2116134275 4413493.198388895)
135275,8,3,2,0,11,1,5,6,7,2,0,POINT (447450.6645879155 4413487.9952073)
135276,9,4,2,4,11,1,5,5,9,2,0,POINT (447701.1489200556 4413486.277231661)
135277,8,6,2,6,11,6,3,4,10,2,0,POINT (447951.6332703 4413484.567465021)
135278,5,7,0,7,12,6,3,6,9,1,0,POINT (448202.1175104852 4413482.865908241)
135280,8,5,2,14,4,5,3,9,10,2,0,POINT (448703.0859604771 4413479.487422188)
135281,7,4,2,14,0,6,4,8,8,2,0,POINT (448953.5701705244 4413477.810492892)
135282,10,5,2,11,1,4,6,6,9,1,0,POINT (449204.0543137398 4413476.141773112)
135283,11,3,2,10,2,2,4,6,12,2,0,POINT (449454.538390248 4413474.48126284)
135284,9,2,2,11,5,1,4,7,12,2,0,POINT (449705.0225284532 4413472.828961212)
135288,18,1,2,4,5,2,6,2,18,3,0,POINT (450706.9588453213 4413466.301846605)
135289,16,1,2,3,5,1,5,2,15,6,0,POINT (450957.4428233836 4413464.690591152)
135295,18,6,3,3,2,0,1,2,21,8,0,POINT (452460.3463386319 4413455.195449295)
135297,22,10,3,5,2,0,0,1,23,9,0,POINT (452961.3140392565 4413452.096074521)
135298,22,9,3,4,3,0,0,1,25,9,0,POINT (453211.7977707188 4413450.558701256)
135300,20,9,3,4,4,0,1,1,25,9,0,POINT (453712.7652531053 4413447.508581345)
135301,20,7,3,5,4,8,1,0,29,8,0,POINT (453963.2489615047 4413445.99583494)
135302,20,8,3,8,2,29,1,0,26,4,1,POINT (454213.7327337216 4413444.491297043)
135306,7,2,1,6,1,61,1,0,20,1,1,POINT (455215.6673513399 4413438.555237005)
135330,3,0,0,0,0,0,1,0,8,0,0,POINT (461227.2681843067 4413405.697070295)
135331,3,0,0,0,0,0,1,0,8,0,0,POINT (461477.7513356816 4413404.430590146)
135359,7,0,0,1,0,0,0,0,16,0,0,POINT (468491.2721183331 4413372.301869192)
135362,7,1,0,1,0,1,0,0,18,0,0,POINT (469242.7200492348 4413369.241205624)
135363,6,1,0,0,0,1,0,0,18,0,0,POINT (469493.202635198 4413368.237401574)
135367,10,1,0,1,0,1,0,1,15,1,0,POINT (470495.133007442 4413364.304269664)
135368,10,1,0,1,0,0,0,1,12,2,0,POINT (470745.6155226649 4413363.341508059)
135369,10,0,0,1,0,0,0,1,10,1,0,POINT (470996.0979813322 4413362.386955085)
135370,10,0,0,1,0,0,1,1,18,2,0,POINT (471246.5805118445 4413361.440610248)
135375,7,0,0,1,1,1,1,1,26,4,0,POINT (472498.9929206411 4413356.83201296)
135376,9,0,0,1,0,1,1,1,31,4,0,POINT (472749.4753715778 4413355.934918776)
135377,8,0,0,0,0,1,0,2,25,3,0,POINT (472999.9577241445 4413355.046033316)
135379,4,0,0,0,0,0,0,2,18,2,0,POINT (473500.9224767284 4413353.292887325)
135380,4,0,0,0,0,0,0,2,17,0,0,POINT (473751.404919742 4413352.42862664)
135381,4,0,0,0,0,0,0,2,15,0,0,POINT (474001.8873076125 4413351.572574498)
135934,4,0,0,0,1,0,3,0,10,0,0,POINT (433676.1565142453 4413845.248578414)
135940,9,0,0,0,0,0,1,1,15,0,0,POINT (435179.021993992 4413832.354508757)
135941,8,0,0,0,1,0,2,2,13,1,0,POINT (435429.4994806246 4413830.23423228)
135942,7,0,0,0,1,0,2,2,13,1,0,POINT (435679.9768940685 4413828.122166203)
135943,7,0,0,1,2,0,3,2,14,1,0,POINT (435930.4543199667 4413826.018309786)
135952,12,2,0,4,3,2,0,0,15,0,0,POINT (438184.7496377237 4413807.453052098)
135953,11,2,0,4,2,2,0,0,17,2,0,POINT (438435.2267670577 4413805.431295131)
135954,7,2,0,3,1,1,0,0,17,3,0,POINT (438685.7038246194 4413803.417748377)
135960,8,0,1,3,2,0,0,0,8,2,0,POINT (440188.5656529391 4413791.508873661)
135961,8,0,1,4,2,0,0,0,9,2,0,POINT (440439.042596264 4413789.552794944)
135963,7,0,0,2,2,0,0,0,13,1,0,POINT (440939.9963133169 4413785.665267461)
135964,9,0,1,3,2,0,0,0,15,1,0,POINT (441190.473087281 4413783.73381866)
135965,6,0,2,3,2,0,0,1,14,1,0,POINT (441440.9497907757 4413781.810579913)
135966,6,0,2,3,2,0,0,1,13,1,0,POINT (441691.4265521962 4413779.89555022)
135967,4,0,2,2,3,0,0,1,14,3,0,POINT (441941.9032433811 4413777.988730549)
135968,6,0,2,2,3,0,0,1,13,3,0,POINT (442192.3799072144 4413776.090120568)
135969,8,0,2,2,3,0,0,1,12,2,0,POINT (442442.8565865678 4413774.199719932)
135970,9,0,1,3,3,0,0,2,11,3,0,POINT (442693.3332387949 4413772.31752896)
135973,8,1,3,3,2,4,2,5,18,3,0,POINT (443444.7629911688 4413766.720214204)
135974,9,1,4,6,1,6,2,6,17,1,0,POINT (443695.2394505723 4413764.870862382)
135975,7,1,4,9,0,6,2,6,16,1,0,POINT (443945.7159689622 4413763.029719531)
135976,6,1,5,10,0,7,2,5,19,1,0,POINT (444196.192503698 4413761.196785949)
135978,7,1,5,9,0,5,3,4,23,0,0,POINT (444697.1453233649 4413757.555548751)
135979,15,1,4,13,2,4,2,3,18,0,0,POINT (444947.6217368085 4413755.747244171)
135980,17,2,3,11,3,1,2,3,19,1,0,POINT (445198.0981243102 4413753.947149131)
135981,19,2,1,12,3,1,1,1,19,1,0,POINT (445448.5744859937 4413752.155263617)
135982,19,2,0,10,4,2,3,2,19,1,1,POINT (445699.0507364479 4413750.371588224)
135988,9,4,2,0,11,2,4,6,10,1,0,POINT (447201.9080907939 4413739.841932245)
135989,8,5,2,2,11,2,5,6,11,2,0,POINT (447452.3842073702 4413738.115722804)
135990,7,4,2,5,12,5,5,5,10,2,0,POINT (447702.8603419439 4413736.397722493)
135993,4,5,0,6,10,5,3,11,10,1,0,POINT (448454.2885555096 4413731.292978251)
135994,4,6,0,6,9,5,4,9,8,2,0,POINT (448704.7645922148 4413729.607815505)
135996,6,3,1,13,6,5,4,7,7,1,0,POINT (449205.7165504704 4413726.26211838)
135998,7,1,0,4,6,1,3,7,10,2,0,POINT (449706.6683702227 4413722.9492589)
135999,7,1,0,2,10,1,4,7,9,2,0,POINT (449957.1442872452 4413721.305142859)
136004,12,2,2,2,4,0,4,4,17,4,0,POINT (451209.5233927078 4413713.207702891)
136005,15,2,2,4,1,0,3,4,18,5,0,POINT (451459.9990844887 4413711.612843081)
136006,16,2,2,5,1,0,3,4,16,5,0,POINT (451710.4748816731 4413710.026191697)
136009,18,5,3,4,2,0,1,2,16,6,0,POINT (452461.9020088784 4413705.315493722)
136010,20,9,2,6,2,0,0,1,25,9,0,POINT (452712.37767299 4413703.761679481)
136012,21,9,3,7,2,0,1,1,28,9,0,POINT (453213.3288489544 4413700.678679087)
136017,18,4,2,10,2,45,2,0,23,1,1,POINT (454465.7065333443 4413693.114837606)
136018,12,3,1,7,2,60,2,0,22,1,1,POINT (454716.1820224788 4413691.626696608)
136052,4,1,0,0,0,0,1,0,5,0,0,POINT (463232.3359580285 4413645.914265344)
136053,5,1,0,0,0,0,1,0,5,0,0,POINT (463482.8107276977 4413644.713437875)
136072,8,0,0,1,0,0,0,0,17,0,0,POINT (468241.8287290068 4413623.457375973)
136073,12,0,0,1,0,0,0,0,21,0,0,POINT (468492.3031768863 4413622.420722961)
136074,11,0,0,1,0,1,0,0,27,0,0,POINT (468742.7776954353 4413621.392278246)
136075,9,0,0,1,0,1,0,0,25,0,0,POINT (468993.252113734 4413620.37204252)
136076,9,1,0,1,0,1,0,0,22,0,0,POINT (469243.7265174177 4413619.360015428)
136081,12,1,0,1,0,1,0,1,15,0,0,POINT (470496.0984918078 4413614.423008549)
136082,12,1,0,1,0,0,0,1,11,0,0,POINT (470746.5728102879 4413613.460233114)
136083,12,0,0,1,0,0,1,1,17,0,0,POINT (470997.0470722201 4413612.505666427)
136089,9,0,0,1,1,1,1,1,30,3,0,POINT (472499.8928312351 4413606.950644507)
136090,9,0,0,1,1,1,1,1,23,3,0,POINT (472750.3670854768 4413606.053537436)
136091,9,0,0,1,1,1,0,1,22,2,0,POINT (473000.8412413581 4413605.164639207)
136092,8,0,0,1,0,0,0,2,19,2,0,POINT (473251.3153845139 4413604.283949506)
136093,5,0,0,0,0,0,0,2,20,2,0,POINT (473501.7896005851 4413603.411468031)
136094,4,0,0,0,0,0,0,2,17,0,0,POINT (473752.2638469263 4413602.547194931)
136095,4,0,0,0,0,0,0,3,13,0,0,POINT (474002.7380381313 4413601.691130492)
136647,3,0,0,0,1,0,3,0,6,0,0,POINT (433427.8577028741 4414097.548450216)
136648,4,0,0,0,1,0,3,0,8,0,0,POINT (433678.3271215708 4414095.37067258)
136654,7,0,0,0,0,0,1,1,13,0,0,POINT (435181.1434095368 4414082.476417853)
136655,7,0,0,0,2,0,2,2,12,0,0,POINT (435431.6126975886 4414080.356110946)
136675,7,0,0,1,2,0,0,0,12,1,0,POINT (440440.9918445175 4414039.674089681)
136676,10,0,0,3,2,0,0,0,12,1,0,POINT (440691.4605187218 4414037.726193103)
136677,12,0,0,3,2,0,0,0,14,1,0,POINT (440941.9291649917 4414035.786506395)
136679,9,0,2,4,4,0,0,1,18,1,0,POINT (441442.8662459271 4414031.931763516)
136681,7,0,2,3,2,0,0,1,15,1,0,POINT (441943.8033020582 4414028.109859293)
136682,8,0,3,2,3,0,0,1,15,2,0,POINT (442194.2717676738 4414026.211222057)
136683,9,0,2,1,3,0,0,1,12,2,0,POINT (442444.7402488212 4414024.320794286)
136684,9,0,2,4,3,0,0,2,13,2,0,POINT (442695.2087028542 4414022.438576297)
136685,8,0,1,4,3,2,0,3,14,3,0,POINT (442945.6771726551 4414020.564567753)
136687,10,1,2,4,1,5,1,3,19,2,0,POINT (443446.6138607238 4414016.841181193)
136688,9,1,4,4,0,5,2,6,18,2,0,POINT (443697.0821219858 4414014.991802826)
136689,8,1,5,5,0,5,2,6,18,1,0,POINT (443947.550442244 4414013.150633542)
136690,7,1,5,9,0,7,2,6,22,0,0,POINT (444198.0187788591 4414011.317673652)
136692,7,1,5,8,0,4,3,4,27,0,0,POINT (444698.9552023265 4414007.676384183)
136693,9,1,3,8,2,5,2,4,21,0,0,POINT (444949.423417687 4414005.868053645)
136694,12,1,2,7,4,2,1,5,21,1,0,POINT (445199.891607118 4414004.067932763)
136695,16,2,3,13,5,4,1,3,22,1,0,POINT (445450.3597707421 4414002.276021525)
136696,18,2,1,9,5,3,3,4,20,1,0,POINT (445700.8278231525 4414000.492320529)
136697,18,1,1,7,4,3,3,5,19,1,0,POINT (445951.2958927433 4413998.716828845)
136698,16,1,2,6,4,1,5,4,15,1,0,POINT (446201.76397964 4413996.949546467)
136702,11,4,2,2,10,5,4,6,14,1,0,POINT (447203.6359894672 4413989.962513394)
136703,8,5,2,3,11,6,4,6,16,2,0,POINT (447454.1039080797 4413988.236279174)
136707,2,4,2,6,10,4,4,12,10,2,0,POINT (448455.9754644745 4413981.413436675)
136713,7,1,0,2,6,1,4,8,7,2,0,POINT (449958.7820089315 4413971.4254579)
136714,7,1,0,4,14,1,4,8,6,2,0,POINT (450209.2497045303 4413969.789527684)
136715,9,1,1,4,16,0,6,2,13,2,0,POINT (450459.7174194343 4413968.161806607)
136719,13,2,4,3,2,0,3,5,13,0,0,POINT (451461.5876192926 4413961.733018981)
136722,16,5,2,7,1,0,2,5,14,0,0,POINT (452212.9902638718 4413956.997625082)
136723,18,6,3,9,2,0,1,4,20,5,0,POINT (452463.4577526347 4413955.435579215)
136727,24,9,3,13,3,0,1,2,25,8,0,POINT (453465.3273566824 4413949.26948962)
136728,23,9,3,11,3,1,1,2,27,7,0,POINT (453715.7946919056 4413947.748490502)
136729,24,8,2,11,3,23,1,2,28,6,0,POINT (453966.2620053269 4413946.235700653)
136730,21,7,1,4,2,37,1,1,24,6,1,POINT (454216.729382579 4413944.731119543)
136738,3,5,0,2,2,18,0,2,12,1,0,POINT (456220.4671210206 4413932.990005828)
136739,4,3,0,5,2,6,0,2,11,1,0,POINT (456470.9342229044 4413931.559308096)
136758,6,0,0,0,0,0,2,0,6,0,0,POINT (461229.8057820097 4413905.935778604)
136785,7,0,0,2,0,0,0,0,14,0,0,POINT (467992.4017678217 4413874.621162874)
136786,8,0,0,1,0,0,0,0,20,0,0,POINT (468242.8680334721 4413873.576286205)
136787,12,0,0,1,0,0,0,0,25,0,0,POINT (468493.3342841616 4413872.539618309)
136788,13,0,0,1,0,1,0,0,31,0,0,POINT (468743.8006055246 4413871.511158827)
136789,11,0,0,4,0,1,0,0,32,0,0,POINT (468994.266826647 4413870.490908451)
136793,12,1,0,0,1,1,0,0,20,0,0,POINT (469996.1316517626 4413866.491994053)
136795,12,1,0,1,0,1,0,1,14,0,0,POINT (470497.0640217974 4413864.541789064)
136796,13,1,0,1,0,0,0,1,11,0,0,POINT (470747.5301431475 4413863.578999803)
136797,18,1,0,1,0,0,1,1,20,1,0,POINT (470997.996207957 4413862.624419411)
136798,16,0,0,1,0,1,1,1,25,2,0,POINT (471248.4623446195 4413861.678047392)
136799,15,0,0,1,0,1,1,1,23,2,0,POINT (471498.9284677362 4413860.739884064)
136804,8,0,0,1,1,1,1,1,25,3,0,POINT (472751.2588415142 4413856.172197775)
136805,10,0,0,1,1,1,0,1,21,3,0,POINT (473001.7248003222 4413855.283286782)
136806,9,0,0,1,1,0,0,1,20,2,0,POINT (473252.1907464109 4413854.402584435)
136807,8,0,0,1,0,0,0,2,18,2,0,POINT (473502.6567654178 4413853.530090433)
136808,7,0,0,0,0,0,0,3,15,0,0,POINT (473753.122814699 4413852.665804923)
136809,7,0,0,0,0,0,0,2,10,0,0,POINT (474003.5888088517 4413851.809728192)
137364,7,0,0,0,0,0,0,0,8,0,0,POINT (434181.4203481928 4414341.161818801)
137368,5,0,0,0,1,0,1,0,9,0,0,POINT (435183.2649253092 4414332.598367232)
137369,5,0,0,0,2,0,2,2,9,0,0,POINT (435433.7260143931 4414330.478029905)
137374,7,0,0,0,3,0,1,2,9,0,0,POINT (436686.0309207017 4414319.999497773)
137375,12,0,0,2,2,1,1,2,14,0,0,POINT (436936.491829176 4414317.928421861)
137385,4,0,0,3,1,0,1,0,17,1,0,POINT (439441.0990439728 4414297.669222857)
137386,7,0,0,3,1,0,1,0,14,1,0,POINT (439691.5595468431 4414295.688458932)
137388,10,0,0,1,2,0,1,0,13,1,0,POINT (440192.4806385491 4414291.751559825)
137389,9,0,0,2,2,0,1,0,11,1,0,POINT (440442.9411848664 4414289.795424965)
137391,12,0,0,4,2,0,0,0,12,1,0,POINT (440943.8621079873 4414285.907785901)
137395,13,0,3,4,2,0,0,1,18,1,0,POINT (441945.7034505075 4414278.231028655)
137396,10,1,3,2,2,1,0,1,18,1,0,POINT (442196.1637175184 4414276.332364175)
137397,10,1,3,2,3,1,0,1,15,1,0,POINT (442446.624000072 4414274.441909281)
137398,11,1,3,4,3,3,0,2,16,1,0,POINT (442697.0842555243 4414272.559664285)
137399,12,1,2,4,3,3,0,3,15,1,0,POINT (442947.5445267548 4414270.685628852)
137400,11,1,1,3,3,4,1,4,17,1,0,POINT (443198.0047283683 4414268.819803614)
137401,12,1,2,4,0,5,1,3,17,1,0,POINT (443448.4648177268 4414266.962188868)
137402,8,1,3,4,0,5,1,4,20,1,0,POINT (443698.9248804607 4414265.112783965)
137403,7,2,5,5,1,5,2,6,21,0,0,POINT (443949.3850021999 4414263.271588263)
137404,7,2,5,10,1,5,2,6,24,0,0,POINT (444199.8451403069 4414261.438602072)
137405,10,2,5,8,1,6,4,7,25,0,0,POINT (444450.3051666304 4414259.613826316)
137406,7,3,4,8,0,5,3,5,26,0,0,POINT (444700.7651668005 4414257.797260358)
137407,8,4,2,8,1,6,2,5,21,0,0,POINT (444951.2251836907 4414255.988903872)
137408,7,2,3,8,4,4,2,3,21,1,0,POINT (445201.6851746633 4414254.188757162)
137409,11,2,2,10,5,4,2,5,22,1,0,POINT (445452.1451398415 4414252.396820214)
137410,13,2,2,9,5,4,3,8,22,1,0,POINT (445702.6049938199 4414250.613093622)
137411,13,2,1,5,5,3,3,8,18,1,0,POINT (445953.06486499 4414248.837576463)
137412,13,3,2,4,5,3,5,7,17,1,0,POINT (446203.5247534758 4414247.070268724)
137413,15,3,2,4,4,2,4,4,17,1,0,POINT (446453.9846166292 4414245.311170703)
137414,15,2,3,4,2,4,4,5,16,1,0,POINT (446704.4444973273 4414243.560282085)
137415,11,3,2,5,8,5,4,5,15,1,0,POINT (446954.9042674197 4414241.817603753)
137416,12,5,2,5,10,7,4,5,21,0,0,POINT (447205.3639697803 4414240.083135396)
137418,8,6,3,8,10,10,3,6,21,1,0,POINT (447706.2834283208 4414236.638826779)
137420,4,4,2,7,10,9,4,6,15,1,0,POINT (448207.2028311312 4414233.227356443)
137421,2,4,2,7,10,5,5,11,14,1,0,POINT (448457.6624531424 4414231.533936007)
137427,7,1,0,5,12,0,4,10,10,2,0,POINT (449960.4198079973 4414221.545813909)
137428,6,1,0,5,12,0,3,9,10,2,0,POINT (450210.8793053668 4414219.90986022)
137429,5,1,3,4,12,0,3,5,13,2,0,POINT (450461.3388220515 4414218.282115784)
137436,20,5,1,8,1,1,1,5,19,0,0,POINT (452214.5542792681 4414207.117774058)
137437,16,6,1,12,3,0,1,3,23,5,0,POINT (452465.0135698976 4414205.555705774)
137439,23,8,2,14,3,1,1,2,23,10,0,POINT (452965.9320841403 4414202.456197512)
137440,23,9,2,13,4,1,1,3,26,10,0,POINT (453216.3912224659 4414200.918758034)
137441,25,9,2,15,4,1,1,2,25,10,0,POINT (453466.8503815203 4414199.389527698)
137442,25,8,1,14,3,4,1,2,22,10,0,POINT (453717.309518663 4414197.868506754)
137443,23,8,1,12,2,21,1,2,23,11,0,POINT (453967.7686340138 4414196.355695195)
137445,18,3,1,8,2,49,1,2,20,2,1,POINT (454468.6869280802 4414193.354699419)
137451,3,5,0,4,2,31,1,4,11,1,0,POINT (455971.4410429883 4414184.548737841)
137452,3,3,0,2,2,18,1,3,10,1,0,POINT (456221.8999675127 4414183.109810291)
137453,3,3,0,5,2,2,0,1,9,1,0,POINT (456472.3588714245 4414181.679092027)
137454,3,3,0,5,2,0,0,1,9,1,0,POINT (456722.8178403582 4414180.256582555)
137455,3,3,0,5,1,0,0,0,9,1,0,POINT (456973.2767461521 4414178.842282593)
137502,17,0,0,6,1,0,0,0,35,0,0,POINT (468744.8235639474 4414121.630080994)
137503,15,0,0,6,2,1,0,0,36,0,0,POINT (468995.2815875061 4414120.609815977)
137504,12,1,0,6,1,1,0,0,35,0,0,POINT (469245.7395964633 4414119.59775983)
137505,8,1,0,5,1,1,0,0,26,0,0,POINT (469496.1975909383 4414118.593912541)
137509,13,1,0,0,0,1,0,1,14,1,0,POINT (470498.0295974092 4414114.660611207)
137510,17,1,0,2,0,1,0,1,16,1,0,POINT (470748.4875212418 4414113.697808128)
137511,18,1,0,2,0,1,0,1,20,1,0,POINT (470998.9453885421 4414112.743214034)
137517,9,0,0,1,1,1,1,1,27,3,0,POINT (472501.6927799973 4414107.188032623)
137518,8,0,0,1,1,1,1,1,24,3,0,POINT (472752.150639688 4414106.290899795)
